RMSE,RMSE_std,coverage,interval_width,window
20.698343764430003,17.78065503438662,0.5562130177514792,32.1163,0
21.788212875048618,21.78793747121731,0.7337278106508875,41.36349,1
31.216497925983187,26.085426734433685,0.6863905325443787,68.67287,2
39.033797253400124,33.5129846161571,0.44970414201183434,33.434795,3
44.213608491034236,38.00962056374621,0.3668639053254438,32.831738,4
41.842358778983915,38.53917187771408,0.3609467455621302,38.264175,5
