RMSE,RMSE_std,coverage,interval_width,window
20.037287541497726,18.542454026530933,0.7810650887573964,49.780846,0
15.68611397947069,15.679733609617616,0.863905325443787,47.6522,1
32.85620526259627,28.50334851687258,0.650887573964497,70.95808,2
29.250808846131118,25.191793059239256,0.7514792899408284,62.250267,3
44.662396173585655,38.87240550465419,0.4970414201183432,43.33368,4
43.71083063530063,39.33542485435251,0.4378698224852071,50.32912,5
