fold,RMSE,SMAPE,R2,horizon
0,29.02765936674126,34.91130726844368,-1.13685885702081,38
1,14.760968074693537,11.873559434337116,0.47523132392387313,38
2,22.550327383113324,26.20199958848297,0.15541316894268797,38
3,21.666059403468022,28.559052441998972,0.05882297801999625,38
4,23.92581339922828,40.205625073971234,0.2926930990629054,38
5,16.938036900347353,22.14526554473504,-0.11576787326592575,38
6,16.04937737213243,25.167638863795162,-0.7654652388763552,38
