fold,RMSE,SMAPE,R2,horizon
0,29.60520191703186,31.1858453033214,-0.6305076949119881,24
1,12.68327462441329,10.412483522830792,0.5840674412506222,24
2,55.52572242359641,51.7344496990854,-4.3589724100685245,24
3,32.07016875220219,37.75298083023277,-0.7095773545044672,24
4,44.08676094009722,55.77412790336972,-1.5692716005701328,24
5,14.68026455819584,17.556126031738458,0.4113732824346211,24
6,11.235662913977704,13.749341622438191,0.0849041700265698,24
