fold,RMSE,SMAPE,R2,horizon
0,44.981755367982146,44.31870931324442,-2.433535311146919,14
1,14.693183607669583,12.394405655157966,0.4500112199132644,14
2,55.92723159991847,51.55348534542681,-4.951100589795698,14
3,33.53252478457724,39.227901806941645,-0.923880652150797,14
4,38.81698837649206,51.022945751682926,-0.856077513022891,14
5,23.64430705658577,27.796984111423217,-0.47728785773964644,14
6,18.64358971541857,21.137401628328966,-1.4581932679109295,14
