fold,RMSE,SMAPE,R2,horizon
0,25.31456134629366,31.598574646402305,-0.1921409613789713,24
1,17.74306931363607,17.052174896440093,0.18601270965459904,24
2,18.075850818094704,18.085091784826048,0.4320755285116058,24
3,24.263286534257446,35.13373275415251,0.02144436976148123,24
4,17.695467633924984,32.488842524605225,0.586078752728362,24
5,19.463609091675828,23.62457641406982,-0.03471073167461025,24
6,10.607424387604807,13.374685727164486,0.18437775296206838,24
