RMSE,RMSE_std,coverage,interval_width,window
18.99018846884541,18.60022730022371,0.863905325443787,69.21904,0
14.201469782701915,13.64496990494302,0.8284023668639053,45.56511,1
21.512005334848148,17.939781043269946,0.40828402366863903,30.143347,2
23.0654027924294,20.960055954721955,0.7692307692307693,48.85594,3
28.629413427897614,22.76777690588979,0.7751479289940828,60.78198,4
16.977307354923443,16.457506835038913,0.9230769230769231,75.89107,5
10.148608308372367,8.49758577006823,0.9822485207100592,53.3983,6
